Entity ID,Start Date,End Date,Satellite,Projection,Zone Code,Datum Code,Year of Composite,Region,Number of Days,Available Bands,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
AAUS201319020319,2013/07/09,2013/07/22,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/07/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201319020319,AAUS201319020319,http://earthexplorer.usgs.gov/download/options/2751/AAUS201319020319
AAUS201319019619,2013/07/09,2013/07/15,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/07/17,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201319019619,AAUS201319019619,http://earthexplorer.usgs.gov/download/options/2751/AAUS201319019619
AAUS201318319619,2013/07/02,2013/07/15,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/07/17,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201318319619,AAUS201318319619,http://earthexplorer.usgs.gov/download/options/2751/AAUS201318319619
AAUS201318318919,2013/07/02,2013/07/08,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/07/10,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201318318919,AAUS201318318919,http://earthexplorer.usgs.gov/download/options/2751/AAUS201318318919
AAUS201317618919,2013/06/25,2013/07/08,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/07/10,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201317618919,AAUS201317618919,http://earthexplorer.usgs.gov/download/options/2751/AAUS201317618919
AAUS201317618219,2013/06/25,2013/07/01,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/07/03,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201317618219,AAUS201317618219,http://earthexplorer.usgs.gov/download/options/2751/AAUS201317618219
AAUS201316917519,2013/06/18,2013/06/24,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/06/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201316917519,AAUS201316917519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201316917519
AAUS201316918219,2013/06/18,2013/07/01,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/07/03,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201316918219,AAUS201316918219,http://earthexplorer.usgs.gov/download/options/2751/AAUS201316918219
AAUS201316217519,2013/06/11,2013/06/24,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/06/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201316217519,AAUS201316217519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201316217519
AAUS201316216819,2013/06/11,2013/06/17,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/06/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201316216819,AAUS201316216819,http://earthexplorer.usgs.gov/download/options/2751/AAUS201316216819
AAUS201315516119,2013/06/04,2013/06/10,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/06/12,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201315516119,AAUS201315516119,http://earthexplorer.usgs.gov/download/options/2751/AAUS201315516119
AAUS201315516819,2013/06/04,2013/06/17,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/06/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201315516819,AAUS201315516819,http://earthexplorer.usgs.gov/download/options/2751/AAUS201315516819
AAUS201314815419,2013/05/28,2013/06/03,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/06/05,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201314815419,AAUS201314815419,http://earthexplorer.usgs.gov/download/options/2751/AAUS201314815419
AAUS201314816119,2013/05/28,2013/06/10,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/06/12,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201314816119,AAUS201314816119,http://earthexplorer.usgs.gov/download/options/2751/AAUS201314816119
AAUS201314115419,2013/05/21,2013/06/03,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/06/05,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201314115419,AAUS201314115419,http://earthexplorer.usgs.gov/download/options/2751/AAUS201314115419
AAUS201314114719,2013/05/21,2013/05/27,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/05/29,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201314114719,AAUS201314114719,http://earthexplorer.usgs.gov/download/options/2751/AAUS201314114719
AAUS201313414719,2013/05/14,2013/05/27,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/05/29,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201313414719,AAUS201313414719,http://earthexplorer.usgs.gov/download/options/2751/AAUS201313414719
AAUS201313414019,2013/05/14,2013/05/20,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/05/22,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201313414019,AAUS201313414019,http://earthexplorer.usgs.gov/download/options/2751/AAUS201313414019
AAUS201312714019,2013/05/07,2013/05/20,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,14 Day Composite,14,2013/05/22,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201312714019,AAUS201312714019,http://earthexplorer.usgs.gov/download/options/2751/AAUS201312714019
AAUS201312713319,2013/05/07,2013/05/13,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2013,US,7 Day Composite,14,2013/05/15,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201312713319,AAUS201312713319,http://earthexplorer.usgs.gov/download/options/2751/AAUS201312713319
AAUS201226927519,2012/09/25,2012/10/01,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/10/03,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201226927519,AAUS201226927519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201226927519
AAUS201226928219,2012/09/25,2012/10/08,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/10/10,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201226928219,AAUS201226928219,http://earthexplorer.usgs.gov/download/options/2751/AAUS201226928219
AAUS201226226819,2012/09/18,2012/09/24,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/09/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201226226819,AAUS201226226819,http://earthexplorer.usgs.gov/download/options/2751/AAUS201226226819
AAUS201226227519,2012/09/18,2012/10/01,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/10/03,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201226227519,AAUS201226227519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201226227519
AAUS201225526819,2012/09/11,2012/09/24,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/09/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201225526819,AAUS201225526819,http://earthexplorer.usgs.gov/download/options/2751/AAUS201225526819
AAUS201225526119,2012/09/11,2012/09/17,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/09/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201225526119,AAUS201225526119,http://earthexplorer.usgs.gov/download/options/2751/AAUS201225526119
AAUS201224826119,2012/09/04,2012/09/17,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/09/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201224826119,AAUS201224826119,http://earthexplorer.usgs.gov/download/options/2751/AAUS201224826119
AAUS201224825419,2012/09/04,2012/09/10,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/09/12,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201224825419,AAUS201224825419,http://earthexplorer.usgs.gov/download/options/2751/AAUS201224825419
AAUS201224125419,2012/08/28,2012/09/10,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/09/12,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201224125419,AAUS201224125419,http://earthexplorer.usgs.gov/download/options/2751/AAUS201224125419
AAUS201224124719,2012/08/28,2012/09/03,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/09/05,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201224124719,AAUS201224124719,http://earthexplorer.usgs.gov/download/options/2751/AAUS201224124719
AAUS201223424719,2012/08/21,2012/09/03,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/09/05,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201223424719,AAUS201223424719,http://earthexplorer.usgs.gov/download/options/2751/AAUS201223424719
AAUS201223424019,2012/08/21,2012/08/27,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/08/29,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201223424019,AAUS201223424019,http://earthexplorer.usgs.gov/download/options/2751/AAUS201223424019
AAUS201222724019,2012/08/14,2012/08/27,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/08/29,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201222724019,AAUS201222724019,http://earthexplorer.usgs.gov/download/options/2751/AAUS201222724019
AAUS201222723319,2012/08/14,2012/08/20,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/08/22,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201222723319,AAUS201222723319,http://earthexplorer.usgs.gov/download/options/2751/AAUS201222723319
AAUS201222022619,2012/08/07,2012/08/13,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/08/15,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201222022619,AAUS201222022619,http://earthexplorer.usgs.gov/download/options/2751/AAUS201222022619
AAUS201222023319,2012/08/07,2012/08/20,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/08/22,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201222023319,AAUS201222023319,http://earthexplorer.usgs.gov/download/options/2751/AAUS201222023319
AAUS201221322619,2012/07/31,2012/08/13,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/08/15,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201221322619,AAUS201221322619,http://earthexplorer.usgs.gov/download/options/2751/AAUS201221322619
AAUS201221321919,2012/07/31,2012/08/06,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/08/08,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201221321919,AAUS201221321919,http://earthexplorer.usgs.gov/download/options/2751/AAUS201221321919
AAUS201220621919,2012/07/24,2012/08/06,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/08/08,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201220621919,AAUS201220621919,http://earthexplorer.usgs.gov/download/options/2751/AAUS201220621919
AAUS201220621219,2012/07/24,2012/07/30,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/08/01,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201220621219,AAUS201220621219,http://earthexplorer.usgs.gov/download/options/2751/AAUS201220621219
AAUS201219921219,2012/07/17,2012/07/30,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/08/01,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201219921219,AAUS201219921219,http://earthexplorer.usgs.gov/download/options/2751/AAUS201219921219
AAUS201219920519,2012/07/17,2012/07/23,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/07/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201219920519,AAUS201219920519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201219920519
AAUS201219219819,2012/07/10,2012/07/16,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/07/18,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201219219819,AAUS201219219819,http://earthexplorer.usgs.gov/download/options/2751/AAUS201219219819
AAUS201219220519,2012/07/10,2012/07/23,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,14 Day Composite,14,2012/07/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201219220519,AAUS201219220519,http://earthexplorer.usgs.gov/download/options/2751/AAUS201219220519
AAUS201218519119,2012/07/03,2012/07/09,NOAA-19,Lambert Azimuthal Equal Area,62,Sphere; US only,2012,US,7 Day Composite,14,2012/07/11,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201218519119,AAUS201218519119,http://earthexplorer.usgs.gov/download/options/2751/AAUS201218519119
