X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -93.75000    	    40.75000    	    398.5000    	    529.1721    
   -93.25000    	    40.75000    	    398.5000    	    522.3918    
   -92.75000    	    40.75000    	    398.5000    	    502.1684    
   -92.25000    	    40.75000    	    398.5000    	    508.9576    
   -91.75000    	    40.75000    	    398.5000    	    530.9039    
   -91.25000    	    40.75000    	    398.5000    	    532.2929    
   -95.75000    	    41.25000    	    398.5000    	    425.0520    
   -95.25000    	    41.25000    	    398.5000    	    459.2664    
   -94.75000    	    41.25000    	    398.5000    	    479.7986    
   -94.25000    	    41.25000    	    398.5000    	    492.9877    
   -93.75000    	    41.25000    	    398.5000    	    500.0792    
   -93.25000    	    41.25000    	    398.5000    	    492.0696    
   -92.75000    	    41.25000    	    398.5000    	    503.9489    
   -92.25000    	    41.25000    	    398.5000    	    526.6562    
   -91.75000    	    41.25000    	    398.5000    	    527.8143    
   -91.25000    	    41.25000    	    398.5000    	    517.2187    
   -95.75000    	    41.75000    	    398.5000    	    443.3925    
   -95.25000    	    41.75000    	    398.5000    	    445.8616    
   -94.75000    	    41.75000    	    398.5000    	    451.8958    
   -94.25000    	    41.75000    	    398.5000    	    467.7404    
   -93.75000    	    41.75000    	    398.5000    	    468.0112    
   -93.25000    	    41.75000    	    398.5000    	    472.8384    
   -92.75000    	    41.75000    	    398.5000    	    498.9800    
   -92.25000    	    41.75000    	    398.5000    	    516.1012    
   -91.75000    	    41.75000    	    398.5000    	    522.6017    
   -91.25000    	    41.75000    	    398.5000    	    534.5465    
   -95.75000    	    42.25000    	    398.5000    	    447.8380    
   -95.25000    	    42.25000    	    398.5000    	    426.3108    
   -94.75000    	    42.25000    	    398.5000    	    428.6248    
   -94.25000    	    42.25000    	    398.5000    	    444.4542    
   -93.75000    	    42.25000    	    398.5000    	    453.7706    
   -93.25000    	    42.25000    	    398.5000    	    467.7673    
   -92.75000    	    42.25000    	    398.5000    	    484.8087    
   -92.25000    	    42.25000    	    398.5000    	    484.9855    
   -91.75000    	    42.25000    	    398.5000    	    488.7580    
   -91.25000    	    42.25000    	    398.5000    	    502.3904    
   -95.75000    	    42.75000    	    398.5000    	    441.3185    
   -95.25000    	    42.75000    	    398.5000    	    453.4892    
   -94.75000    	    42.75000    	    398.5000    	    444.1745    
   -94.25000    	    42.75000    	    398.5000    	    432.0656    
   -93.75000    	    42.75000    	    398.5000    	    445.2143    
   -93.25000    	    42.75000    	    398.5000    	    461.3108    
   -92.75000    	    42.75000    	    398.5000    	    468.4121    
   -92.25000    	    42.75000    	    398.5000    	    452.6268    
   -91.75000    	    42.75000    	    398.5000    	    463.5584    
   -91.25000    	    42.75000    	    398.5000    	    449.5088    
   -95.75000    	    43.25000    	    398.5000    	    406.4688    
   -95.25000    	    43.25000    	    398.5000    	    408.7018    
   -94.75000    	    43.25000    	    398.5000    	    413.8376    
   -94.25000    	    43.25000    	    398.5000    	    440.0736    
   -93.75000    	    43.25000    	    398.5000    	    444.4691    
   -93.25000    	    43.25000    	    398.5000    	    443.2228    
   -92.75000    	    43.25000    	    398.5000    	    452.8810    
   -92.25000    	    43.25000    	    398.5000    	    473.4297    
   -91.75000    	    43.25000    	    398.5000    	    472.9209    
   -91.25000    	    43.25000    	    398.5000    	    464.0776    
   -95.75000    	    40.25000    	    399.5000    	    478.4851    
   -95.25000    	    40.25000    	    399.5000    	    485.9664    
   -94.75000    	    40.25000    	    399.5000    	    499.4986    
   -94.25000    	    40.25000    	    399.5000    	    499.1694    
   -93.75000    	    40.25000    	    399.5000    	    515.2726    
   -93.25000    	    40.25000    	    399.5000    	    533.1352    
   -92.75000    	    40.25000    	    399.5000    	    549.2388    
   -92.25000    	    40.25000    	    399.5000    	    540.0035    
   -91.75000    	    40.25000    	    399.5000    	    502.7151    
   -91.25000    	    40.25000    	    399.5000    	    536.0391    
   -95.75000    	    40.75000    	    399.5000    	    441.6256    
   -95.25000    	    40.75000    	    399.5000    	    467.1317    
   -94.75000    	    40.75000    	    399.5000    	    483.2688    
   -94.25000    	    40.75000    	    399.5000    	    498.9492    
   -93.75000    	    40.75000    	    399.5000    	    531.4092    
   -93.25000    	    40.75000    	    399.5000    	    533.7744    
   -92.75000    	    40.75000    	    399.5000    	    519.4956    
   -92.25000    	    40.75000    	    399.5000    	    523.9091    
   -91.75000    	    40.75000    	    399.5000    	    537.9503    
   -91.25000    	    40.75000    	    399.5000    	    546.7632    
   -95.75000    	    41.25000    	    399.5000    	    429.2805    
   -95.25000    	    41.25000    	    399.5000    	    459.6327    
   -94.75000    	    41.25000    	    399.5000    	    471.6632    
   -94.25000    	    41.25000    	    399.5000    	    487.5589    
   -93.75000    	    41.25000    	    399.5000    	    505.4044    
   -93.25000    	    41.25000    	    399.5000    	    503.0523    
   -92.75000    	    41.25000    	    399.5000    	    524.7972    
   -92.25000    	    41.25000    	    399.5000    	    551.7087    
   -91.75000    	    41.25000    	    399.5000    	    546.9393    
   -91.25000    	    41.25000    	    399.5000    	    539.5845    
   -95.75000    	    41.75000    	    399.5000    	    451.1776    
   -95.25000    	    41.75000    	    399.5000    	    450.4423    
   -94.75000    	    41.75000    	    399.5000    	    453.6248    
   -94.25000    	    41.75000    	    399.5000    	    470.2790    
   -93.75000    	    41.75000    	    399.5000    	    485.2772    
   -93.25000    	    41.75000    	    399.5000    	    498.8016    
   -92.75000    	    41.75000    	    399.5000    	    523.1354    
   -92.25000    	    41.75000    	    399.5000    	    543.6198    
   -91.75000    	    41.75000    	    399.5000    	    548.4259    
   -91.25000    	    41.75000    	    399.5000    	    555.1480    
   -95.75000    	    42.25000    	    399.5000    	    461.4166    
   -95.25000    	    42.25000    	    399.5000    	    441.1863    
   -94.75000    	    42.25000    	    399.5000    	    445.5940    
   -94.25000    	    42.25000    	    399.5000    	    455.9232    
   -93.75000    	    42.25000    	    399.5000    	    474.4172    
   -93.25000    	    42.25000    	    399.5000    	    500.9095    
   -92.75000    	    42.25000    	    399.5000    	    515.1000    
   -92.25000    	    42.25000    	    399.5000    	    516.6646    
   -91.75000    	    42.25000    	    399.5000    	    519.4200    
   -91.25000    	    42.25000    	    399.5000    	    527.6962    
   -95.75000    	    42.75000    	    399.5000    	    458.4334    
   -95.25000    	    42.75000    	    399.5000    	    473.7334    
   -94.75000    	    42.75000    	    399.5000    	    469.2689    
   -94.25000    	    42.75000    	    399.5000    	    457.3123    
   -93.75000    	    42.75000    	    399.5000    	    465.9865    
   -93.25000    	    42.75000    	    399.5000    	    490.5792    
   -92.75000    	    42.75000    	    399.5000    	    498.2855    
   -92.25000    	    42.75000    	    399.5000    	    487.1952    
   -91.75000    	    42.75000    	    399.5000    	    500.2603    
   -91.25000    	    42.75000    	    399.5000    	    482.5310    
   -95.75000    	    43.25000    	    399.5000    	    425.0664    
   -95.25000    	    43.25000    	    399.5000    	    434.4740    
   -94.75000    	    43.25000    	    399.5000    	    440.1718    
   -94.25000    	    43.25000    	    399.5000    	    468.7854    
   -93.75000    	    43.25000    	    399.5000    	    471.6784    
   -93.25000    	    43.25000    	    399.5000    	    471.9751    
   -92.75000    	    43.25000    	    399.5000    	    480.4854    
   -92.25000    	    43.25000    	    399.5000    	    509.0216    
   -91.75000    	    43.25000    	    399.5000    	    511.9855    
   -91.25000    	    43.25000    	    399.5000    	    498.5182    
   -95.75000    	    40.25000    	    400.5000    	    498.3218    
   -95.25000    	    40.25000    	    400.5000    	    505.2473    
   -94.75000    	    40.25000    	    400.5000    	    506.7089    
   -94.25000    	    40.25000    	    400.5000    	    511.3047    
   -93.75000    	    40.25000    	    400.5000    	    528.5759    
   -93.25000    	    40.25000    	    400.5000    	    535.0185    
   -92.75000    	    40.25000    	    400.5000    	    543.5872    
   -92.25000    	    40.25000    	    400.5000    	    534.9743    
   -91.75000    	    40.25000    	    400.5000    	    498.6159    
   -91.25000    	    40.25000    	    400.5000    	    520.7744    
   -95.75000    	    40.75000    	    400.5000    	    474.3667    
   -95.25000    	    40.75000    	    400.5000    	    507.0275    
   -94.75000    	    40.75000    	    400.5000    	    500.5215    
   -94.25000    	    40.75000    	    400.5000    	    506.8512    
   -93.75000    	    40.75000    	    400.5000    	    532.5432    
   -93.25000    	    40.75000    	    400.5000    	    545.1163    
   -92.75000    	    40.75000    	    400.5000    	    530.6309    
   -92.25000    	    40.75000    	    400.5000    	    527.7446    
   -91.75000    	    40.75000    	    400.5000    	    530.6966    
   -91.25000    	    40.75000    	    400.5000    	    539.6633    
   -95.75000    	    41.25000    	    400.5000    	    453.9172    
   -95.25000    	    41.25000    	    400.5000    	    491.3200    
   -94.75000    	    41.25000    	    400.5000    	    483.8241    
   -94.25000    	    41.25000    	    400.5000    	    495.5023    
   -93.75000    	    41.25000    	    400.5000    	    526.0518    
   -93.25000    	    41.25000    	    400.5000    	    522.7213    
   -92.75000    	    41.25000    	    400.5000    	    540.3713    
   -92.25000    	    41.25000    	    400.5000    	    569.0707    
   -91.75000    	    41.25000    	    400.5000    	    551.9615    
   -91.25000    	    41.25000    	    400.5000    	    537.6465    
   -95.75000    	    41.75000    	    400.5000    	    478.3839    
   -95.25000    	    41.75000    	    400.5000    	    478.4431    
   -94.75000    	    41.75000    	    400.5000    	    472.8265    
   -94.25000    	    41.75000    	    400.5000    	    490.1053    
   -93.75000    	    41.75000    	    400.5000    	    518.8068    
   -93.25000    	    41.75000    	    400.5000    	    528.7634    
   -92.75000    	    41.75000    	    400.5000    	    536.3716    
   -92.25000    	    41.75000    	    400.5000    	    555.9614    
   -91.75000    	    41.75000    	    400.5000    	    563.8806    
   -91.25000    	    41.75000    	    400.5000    	    562.1517    
   -95.75000    	    42.25000    	    400.5000    	    479.6697    
   -95.25000    	    42.25000    	    400.5000    	    473.4974    
   -94.75000    	    42.25000    	    400.5000    	    476.2321    
   -94.25000    	    42.25000    	    400.5000    	    485.0247    
   -93.75000    	    42.25000    	    400.5000    	    494.6723    
   -93.25000    	    42.25000    	    400.5000    	    521.2937    
   -92.75000    	    42.25000    	    400.5000    	    516.7382    
   -92.25000    	    42.25000    	    400.5000    	    522.2393    
   -91.75000    	    42.25000    	    400.5000    	    535.1299    
   -91.25000    	    42.25000    	    400.5000    	    549.6000    
   -95.75000    	    42.75000    	    400.5000    	    481.7015    
   -95.25000    	    42.75000    	    400.5000    	    503.2084    
   -94.75000    	    42.75000    	    400.5000    	    499.5737    
   -94.25000    	    42.75000    	    400.5000    	    484.7844    
   -93.75000    	    42.75000    	    400.5000    	    487.2112    
